id,text,anger,disgust,fear,joy,sadness,surprise,language,processed_text
hau_train_track_a_00978,dama nigeria nada ofishin jakadanci a iran,0,0,0,0,0,1,hau,dama nigeria nada ofishin jakadanci a iran
hau_train_track_a_00979,Zasu sa miki hawan jini kau😂😂😂,0,0,0,0,0,0,hau,zasu sa miki hawan jini kau😂😂😂
hau_train_track_a_00980,Yara su na wanka da ruwan kwata,0,1,0,0,0,0,hau,yara su na wanka da ruwan kwata
hau_train_track_a_00981,Nageria da dadi mallam 😂 😂,0,0,0,1,0,0,hau,nageria da dadi mallam 😂 😂
hau_train_track_a_00982,Rana bata karya Aimaka rana kaiwa mutundare Damar save kubarshi U😋😋😋,0,0,0,0,0,0,hau,rana bata karya aimaka rana kaiwa mutundare damar save kubarshi u😋😋😋
hau_train_track_a_00983,Sulhu alheri ne: Abdulaziz Yari da Kabiru Mafara sun kama hanyar dinke barakar APC a Zamfara,0,0,0,1,0,0,hau,sulhu alheri ne abdulaziz yari da kabiru mafara sun kama hanyar dinke barakar apc a zamfara
hau_train_track_a_00984,Wanga diya bakida kirki aradu🤣🤣,0,0,0,0,1,0,hau,wanga diya bakida kirki aradu🤣🤣
hau_train_track_a_00985,Taliban ta murkushe gyauron masu yi mata tawaye,0,0,0,0,0,0,hau,taliban ta murkushe gyauron masu yi mata tawaye
hau_train_track_a_00986,Innalillahi wa'inna ilaihi raju'un Allah ya kawo mana karshen wannan masifan🤲🤲,0,0,1,0,0,0,hau,innalillahi wainna ilaihi rajuun allah ya kawo mana karshen wannan masifan🤲🤲
hau_train_track_a_00987,Tashin hankali: Wasu matasa sun rabawa yan gidan biki lemu lode da kwaya a Katsina,0,0,1,0,0,1,hau,tashin hankali wasu matasa sun rabawa yan gidan biki lemu lode da kwaya a katsina
hau_train_track_a_00988,"Yan bindiga sun kashe matar likitan da suka sace a Kaduna, sun nemi a biya N20m a fanshi yaran ta",0,0,1,0,1,0,hau,yan bindiga sun kashe matar likitan da suka sace a kaduna sun nemi a biya n20m a fanshi yaran ta
hau_train_track_a_00989,Farfajiyar gidansu tayi datti ciyayi suntaru shuri ya fito a gefe tururuwa sunata yawo akai,0,1,0,0,0,0,hau,farfajiyar gidansu tayi datti ciyayi suntaru shuri ya fito a gefe tururuwa sunata yawo akai
hau_train_track_a_00990,"Allah ya kiyaye, Saura kiris sabuwar rikici ya barke tsakanin Hausawa da Yarabawa a Ile-Ife",0,0,1,0,0,0,hau,allah ya kiyaye saura kiris sabuwar rikici ya barke tsakanin hausawa da yarabawa a ileife
hau_train_track_a_00991,"Ribar N1000: Kamfanin BUA ya tona asirin 'yan kasuwa, ya ce sune silar tsadar siminti",0,0,0,0,0,1,hau,ribar n1000 kamfanin bua ya tona asirin yan kasuwa ya ce sune silar tsadar siminti
hau_train_track_a_00992,Gidan ubanwa ta ciyo bashin?😄,1,0,0,0,0,0,hau,gidan ubanwa ta ciyo bashin😄
hau_train_track_a_00993,"Mu ne muka kashe kasar nan, ya kamata yanzu ina gidan kurkuku inji Tsohon Ambasada",1,0,0,0,0,0,hau,mu ne muka kashe kasar nan ya kamata yanzu ina gidan kurkuku inji tsohon ambasada
hau_train_track_a_00994,Ni na dauka ma ni kadai ne haka takr faruwa dani Ashe muna da yawa to am just silent🤔,0,0,0,0,1,1,hau,ni na dauka ma ni kadai ne haka takr faruwa dani ashe muna da yawa to am just silent🤔
hau_train_track_a_00995,Allah ya mana maganin dukan cututtukan dake damun mu🙏,0,0,1,0,1,0,hau,allah ya mana maganin dukan cututtukan dake damun mu🙏
hau_train_track_a_00996,Subhanallahi!!! Allah kamana maganin wannan musiba🙏,0,0,1,0,1,0,hau,subhanallahi allah kamana maganin wannan musiba🙏
hau_train_track_a_00997,"Gwanda mu daina yaudarar kanmu, abubuwa sun tabarbare a kasar nan: Sarkin Musulmi",0,0,0,0,1,0,hau,gwanda mu daina yaudarar kanmu abubuwa sun tabarbare a kasar nan sarkin musulmi
hau_train_track_a_00998,Rasuwar mahaifiyar Buratai: Kalaman da Zulum ya yi ga babban hafsin sojan,0,0,0,0,1,0,hau,rasuwar mahaifiyar buratai kalaman da zulum ya yi ga babban hafsin sojan
hau_train_track_a_00999,Manjo bbu mgn wlh 😂😂😂 ya qware wajan yin Allah wadae😂😂😂,0,0,0,0,0,0,hau,manjo bbu mgn wlh 😂😂😂 ya qware wajan yin allah wadae😂😂😂
hau_train_track_a_01000,Duniya idan baka mutu zaka ga abubuwa kala kala😂,0,0,0,0,0,1,hau,duniya idan baka mutu zaka ga abubuwa kala kala😂
hau_train_track_a_01001,tab lallai akwai ƙura 🤔 ya ɓata? sai kace wata kaza',0,0,0,0,0,1,hau,tab lallai akwai ƙura 🤔 ya ɓata sai kace wata kaza
hau_train_track_a_01002,"Allah ya yiwa mai kula da masallacin Manzon Allah, Agha Habeeb Muhammad al-Afari, rasuwa",0,0,0,0,1,0,hau,allah ya yiwa mai kula da masallacin manzon allah agha habeeb muhammad alafari rasuwa
hau_train_track_a_01003,"Yan kutumar uba., akwai guba a cikineh na yau din...😏",1,0,0,0,0,0,hau,yan kutumar uba akwai guba a cikineh na yau din😏
hau_train_track_a_01004,Duk wanda ya iya taka rawar fim din Rariya zai samu kyauta mai girma daga Rahama Sadau,0,0,0,1,0,0,hau,duk wanda ya iya taka rawar fim din rariya zai samu kyauta mai girma daga rahama sadau
hau_train_track_a_01005,ya allah ka yaye mana wannan masifa bijahi rasulullah saw,0,0,1,0,0,0,hau,ya allah ka yaye mana wannan masifa bijahi rasulullah saw
hau_train_track_a_01006,A tauna Tsakuwa domin Aya tayi nadama!👍🏿💪🏿👏,0,0,0,0,0,0,hau,a tauna tsakuwa domin aya tayi nadama👍🏿💪🏿👏
hau_train_track_a_01007,"Wa'iyazu billahi, ama dai wannan ba boko haram ne ba taadanci ne da rishin addini indai boko haram ne ya mutane suna cikin ibada kuma ana takura nusu, ya Allah ka kawoma bayunka dawki🤲 Amin",1,0,0,0,1,0,hau,waiyazu billahi ama dai wannan ba boko haram ne ba taadanci ne da rishin addini indai boko haram ne ya mutane suna cikin ibada kuma ana takura nusu ya allah ka kawoma bayunka dawki🤲 amin
hau_train_track_a_01008,Yan sanda a Dubai za su yiwa karuwan Najeriya kwasar kaji bayan sun samu gawar wani Balarabe da ya mutu a yayin da yake lalata da wata karuwa,0,1,0,0,1,0,hau,yan sanda a dubai za su yiwa karuwan najeriya kwasar kaji bayan sun samu gawar wani balarabe da ya mutu a yayin da yake lalata da wata karuwa
hau_train_track_a_01009,Japanawa na murnar samun daukar nauyin gasar Olamfik ta 2020,0,0,0,1,0,0,hau,japanawa na murnar samun daukar nauyin gasar olamfik ta 2020
hau_train_track_a_01010,"Ramadan: Saudiyya Ta Tuna da Kano, Ta Yi Mata Goma Na Arziki, Abba Ya Yi Godiya",0,0,0,1,0,0,hau,ramadan saudiyya ta tuna da kano ta yi mata goma na arziki abba ya yi godiya
hau_train_track_a_01011,Wai dama haryanzu ana irga masu corona ne?? Ikon Allah🤔,0,0,0,0,0,1,hau,wai dama haryanzu ana irga masu corona ne ikon allah🤔
hau_train_track_a_01012,Mamaki: Yawan Musulmi ya zarce na Kiristoci a Cocina ranar Kirsimeti - Fasto a Kaduna (Hotuna),0,0,0,0,0,1,hau,mamaki yawan musulmi ya zarce na kiristoci a cocina ranar kirsimeti fasto a kaduna hotuna
hau_train_track_a_01013,COVID-19: Mai maganin gargajiya zai yi wa majinyata magani kyauta,0,0,0,1,0,0,hau,covid19 mai maganin gargajiya zai yi wa majinyata magani kyauta
hau_train_track_a_01014,Bikin murnar cika shekara 50 da fara zuwa duniyar wata (9),0,0,0,1,0,0,hau,bikin murnar cika shekara 50 da fara zuwa duniyar wata 9
hau_train_track_a_01015,UNHCR: A taimakawa yan gudun hijra da iyalansu cikin wannan watan Ramadanan,0,0,0,0,0,0,hau,unhcr a taimakawa yan gudun hijra da iyalansu cikin wannan watan ramadanan
hau_train_track_a_01016,Gaskiya wannan lamarin maiyi dadi bah wlh 🙄🙄🙄,0,0,0,0,1,0,hau,gaskiya wannan lamarin maiyi dadi bah wlh 🙄🙄🙄
hau_train_track_a_01017,"Wallahi zaku zubar da kimar dakuke da ita,yanzu wannan har yakai wani labari.😒😒",1,0,0,0,0,0,hau,wallahi zaku zubar da kimar dakuke da itayanzu wannan har yakai wani labari😒😒
hau_train_track_a_01018,allah ya isa data ta‍️,1,0,0,0,0,0,hau,allah ya isa data ta‍️
hau_train_track_a_01019,amma amma ai kamar ba bacci suke ba,0,0,0,0,0,1,hau,amma amma ai kamar ba bacci suke ba
hau_train_track_a_01020,Ko da kuturu ne👌🥰,0,0,0,0,0,0,hau,ko da kuturu ne👌🥰
hau_train_track_a_01021,Da duminsa: Sabbin mutane 136 sun kamu cutar Coronavirus yau,0,0,1,0,1,0,hau,da duminsa sabbin mutane 136 sun kamu cutar coronavirus yau
hau_train_track_a_01022,"Yan bindiga sun yi barazanar kashe mu, su soya namar mu su cinye, Ɗalibar Jangebe",0,0,1,0,0,0,hau,yan bindiga sun yi barazanar kashe mu su soya namar mu su cinye ɗalibar jangebe
hau_train_track_a_01023,“Allah Ka Albarkaci Nemana”: Bidiyo Ya Hasko Kyakkyawar Budurwa Tana Tuwon Siyarwa,0,0,0,1,0,0,hau,“allah ka albarkaci nemana” bidiyo ya hasko kyakkyawar budurwa tana tuwon siyarwa
hau_train_track_a_01024,"🙆🙆 what!! Ba""""""""kin gida😜😜",0,0,0,0,0,1,hau,🙆🙆 what bakin gida😜😜
hau_train_track_a_01025,BBC Hausa sunkoma tallan maganin ma aurata 😂,0,0,0,1,0,0,hau,bbc hausa sunkoma tallan maganin ma aurata 😂
hau_train_track_a_01026,"Alheri ne ga 'yan Najeriya hana kasuwancin Bitcoin, in ji gwamnan CBN",0,0,0,1,0,0,hau,alheri ne ga yan najeriya hana kasuwancin bitcoin in ji gwamnan cbn
hau_train_track_a_01027,Sai da na sake kashe wata mata bayan tserewar da na yi daga hannun ‘yan sanda – Kwararren makashi Shodipe,0,1,0,0,1,0,hau,sai da na sake kashe wata mata bayan tserewar da na yi daga hannun ‘yan sanda – kwararren makashi shodipe
hau_train_track_a_01028,Shiyassa haryanxu bariki ke aurenkie😏,1,0,0,0,1,0,hau,shiyassa haryanxu bariki ke aurenkie😏
hau_train_track_a_01029,"An sace uwa da 'yar ta a Sokoto, an tsince su a Kaduna",0,0,1,0,1,1,hau,an sace uwa da yar ta a sokoto an tsince su a kaduna
hau_train_track_a_01030,Daga fadin gaskiya sai kora daga aiki🤔 toh Allah ya kyauta.,0,0,0,0,1,1,hau,daga fadin gaskiya sai kora daga aiki🤔 toh allah ya kyauta
hau_train_track_a_01031,🤣🤣🤣 wanga mutum da son mulkin tsiya shi kuma mulki yayi tutsu,0,0,0,0,0,0,hau,🤣🤣🤣 wanga mutum da son mulkin tsiya shi kuma mulki yayi tutsu
hau_train_track_a_01032,hamm koma meye wannan gmb shiya jawa kansa muna nuna masa so amma baya son mu sai yan kudi ‍️‍️,0,0,0,0,1,0,hau,hamm koma meye wannan gmb shiya jawa kansa muna nuna masa so amma baya son mu sai yan kudi ‍️‍️
hau_train_track_a_01033,Mu dai a Kaduna ana Mulkin Hauka 😭😭,1,0,0,0,1,0,hau,mu dai a kaduna ana mulkin hauka 😭😭
hau_train_track_a_01034,"Ya yi amai ya lashe...🐕 Chan da su gada, Allah ya raka taki gona....",1,1,0,0,0,0,hau,ya yi amai ya lashe🐕 chan da su gada allah ya raka taki gona
hau_train_track_a_01035,wayyo allah ya allah ka kawo mana karshen abun nan allah ya kawo mana kwanciyan hankali ameen,0,0,1,0,0,0,hau,wayyo allah ya allah ka kawo mana karshen abun nan allah ya kawo mana kwanciyan hankali ameen
hau_train_track_a_01036,Inna lillahi wa inna lillahi raji'un 😭😭😭 shugabanni kuji tsoron Allah,1,0,0,0,1,0,hau,inna lillahi wa inna lillahi rajiun 😭😭😭 shugabanni kuji tsoron allah
hau_train_track_a_01037,"Gaskiya shugaban kasa malam Yayi kokari Allah yasaka mai da alkhairi saura minimum wage, yanzu kuma yarage ga police 👮 na Nigeria suji tsoron Allah sudaina ansar chin hanchi.",0,0,0,1,0,0,hau,gaskiya shugaban kasa malam yayi kokari allah yasaka mai da alkhairi saura minimum wage yanzu kuma yarage ga police 👮 na nigeria suji tsoron allah sudaina ansar chin hanchi
hau_train_track_a_01038,Miyar da su ke ci kyankyaso ya fada ciki,0,1,0,0,0,0,hau,miyar da su ke ci kyankyaso ya fada ciki
hau_train_track_a_01039,Yadda da ya yi wa matar mahaifinsa ciki a Nasarawa,0,1,0,0,0,0,hau,yadda da ya yi wa matar mahaifinsa ciki a nasarawa
hau_train_track_a_01040,ya allahka hada kan dukkanin kasashen musulmin duniyah gabakih dayah sannan allah kakawoh karshen rashin zaman lafiyah akasashen musulmi damah duniyah gabaki dayah,0,0,1,0,1,0,hau,ya allahka hada kan dukkanin kasashen musulmin duniyah gabakih dayah sannan allah kakawoh karshen rashin zaman lafiyah akasashen musulmi damah duniyah gabaki dayah
hau_train_track_a_01041,"Ba ni ba siyasa – Jarumin Indiya, Salman Khan",0,0,0,0,0,0,hau,ba ni ba siyasa – jarumin indiya salman khan
hau_train_track_a_01042,allah kakawomana daukiya allah,0,0,1,0,0,0,hau,allah kakawomana daukiya allah
hau_train_track_a_01043,Toooi wata sabuwa kuma 😂,0,0,0,0,0,1,hau,toooi wata sabuwa kuma 😂
hau_train_track_a_01044,Sae Mae Dan wahala🙄 ko ba komae kunena zae huta da jin sunan BUHARI🥰,1,0,0,0,0,0,hau,sae mae dan wahala🙄 ko ba komae kunena zae huta da jin sunan buhari🥰
hau_train_track_a_01045,Laaaaaaa🤔 Ashe shima Ganduje ya zaba😂,0,0,0,0,0,1,hau,laaaaaaa🤔 ashe shima ganduje ya zaba😂
hau_train_track_a_01046,kunfi kowa iya hege ai a social media ai,0,0,0,0,0,0,hau,kunfi kowa iya hege ai a social media ai
hau_train_track_a_01047,"Yanzu-yanzu: An saki ASD, 'Dansa, Surukinsa, da Sheikh Murtala Al-Misry",0,0,0,1,0,0,hau,yanzuyanzu an saki asd dansa surukinsa da sheikh murtala almisry
hau_train_track_a_01048,"Matashin da ya yi wuf da wayoyin karuwai 2 bayan ya kai su otal yin lalata, an damkeshi",0,0,0,1,1,0,hau,matashin da ya yi wuf da wayoyin karuwai 2 bayan ya kai su otal yin lalata an damkeshi
hau_train_track_a_01049,gsky hirar nan tae dadi Allah ya taemaka🙌🙌,0,0,0,1,0,0,hau,gsky hirar nan tae dadi allah ya taemaka🙌🙌
hau_train_track_a_01050,Kana taka Allah na tashi: Ango ya mutu kwanaki kadan bayan ya auri kyakkyawar amaryar shi,0,0,0,0,1,0,hau,kana taka allah na tashi ango ya mutu kwanaki kadan bayan ya auri kyakkyawar amaryar shi
hau_train_track_a_01051,Daga baya kenan karya yake yayi yanzu de kwaskwarewa yakeson yayi.....😏,1,0,0,0,1,0,hau,daga baya kenan karya yake yayi yanzu de kwaskwarewa yakeson yayi😏
hau_train_track_a_01052,’Yan bindiga sun kashe Basarake a Zamfara,0,0,0,0,1,0,hau,’yan bindiga sun kashe basarake a zamfara
hau_train_track_a_01053,"Mata mai sana'ar wankau ta gina gidan kanta, 'yan Najeriya sun taya ta murna",0,0,0,1,0,1,hau,mata mai sanaar wankau ta gina gidan kanta yan najeriya sun taya ta murna
hau_train_track_a_01054,Kona coci da sansanin sojoji a Nigeria: Ƙungiyar ISWAP ta ɗauki alhakin kai hari,0,0,0,0,1,0,hau,kona coci da sansanin sojoji a nigeria ƙungiyar iswap ta ɗauki alhakin kai hari
hau_train_track_a_01055,"A tunanina akuya na kashe, in ji mijin da ya kashe matarsa",0,1,0,0,0,0,hau,a tunanina akuya na kashe in ji mijin da ya kashe matarsa
hau_train_track_a_01056,Allah Ya yi wa dan fim Cinnaka rasuwa,0,0,0,0,1,0,hau,allah ya yi wa dan fim cinnaka rasuwa
hau_train_track_a_01057,"An gudanar sa Sallar jana'izar jarumin soja, Manjo MM Hassan",0,0,0,0,1,0,hau,an gudanar sa sallar janaizar jarumin soja manjo mm hassan
hau_train_track_a_01058,Allah ubangiji ya ji qansu gabadaya ya kuma yi musu rahma 😖😭😭 sun manta da za’a je lahira dukkan rai zai dan dani mutuwa 😭😭😭😭😭😭😭😭😭😭😭😭😭#ZabarmariMassacre #SackTheServiceChiefs @<username>,0,0,0,0,1,0,hau,allah ubangiji ya ji qansu gabadaya ya kuma yi musu rahma 😖😭😭 sun manta da za’a je lahira dukkan rai zai dan dani mutuwa 😭😭😭😭😭😭😭😭😭😭😭😭😭zabarmarimassacre sacktheservicechiefs username
hau_train_track_a_01059,"Ko shakka sai kudin Hajji ya tashi, babu yadda muka iya - NAHCON",0,0,0,0,1,0,hau,ko shakka sai kudin hajji ya tashi babu yadda muka iya nahcon
hau_train_track_a_01060,ai tun a karo na farko ya bamu mamakin ynx me ya rage,0,0,0,0,0,1,hau,ai tun a karo na farko ya bamu mamakin ynx me ya rage
hau_train_track_a_01061,allah yajikansa da rahama yasa mutuwa hutuce agareshi,0,0,0,0,1,0,hau,allah yajikansa da rahama yasa mutuwa hutuce agareshi
hau_train_track_a_01062,Mai gaskia yana tare da Allah 👌🏻,0,0,0,1,0,0,hau,mai gaskia yana tare da allah 👌🏻
hau_train_track_a_01063,Iko-sai-Allah: Wata tsaleliyar budurwa ta auri kanta-da-kanta,0,0,0,0,0,1,hau,ikosaiallah wata tsaleliyar budurwa ta auri kantadakanta
hau_train_track_a_01064,Innalillahi wa inna ilaihi raji’un: Allah Ya yi ma yayar Gwamna Yahaya Bello rasuwa,0,0,0,0,1,0,hau,innalillahi wa inna ilaihi raji’un allah ya yi ma yayar gwamna yahaya bello rasuwa
hau_train_track_a_01065,Fusatattun 'yan fansho sun garkame SSG na Ogun kan rike N68bn na garatutinsu,1,0,0,0,0,0,hau,fusatattun yan fansho sun garkame ssg na ogun kan rike n68bn na garatutinsu
hau_train_track_a_01066,"Yanzu-yanzu: Allah ya yiwa Tsohon GMD na NNPC, Maikanti Baru, rasuwa",0,0,0,0,1,0,hau,yanzuyanzu allah ya yiwa tsohon gmd na nnpc maikanti baru rasuwa
hau_train_track_a_01067,Akwai yiwuwar a fara wahalar man fetur a gidajen man Jihohin Arewa saboda bashin N50bn,0,0,1,0,1,0,hau,akwai yiwuwar a fara wahalar man fetur a gidajen man jihohin arewa saboda bashin n50bn
hau_train_track_a_01068,Inafatan majalisar dinkin duniya tana kallan irin yadda yansanda ke musgunawa masu zanga-zangar lumana a kasar America 🇺🇸,0,0,0,0,1,0,hau,inafatan majalisar dinkin duniya tana kallan irin yadda yansanda ke musgunawa masu zangazangar lumana a kasar america 🇺🇸
hau_train_track_a_01069,"Mahaukaciyar guguwa ta lalata gidaje 1,000 ta kashe mutane 3 a Sokoto",0,0,1,0,1,0,hau,mahaukaciyar guguwa ta lalata gidaje 1000 ta kashe mutane 3 a sokoto
hau_train_track_a_01070,Abun mamaki har yanzun a 2021 akwai masu sauraran jawabin Buhari. 🤣,0,0,0,0,0,1,hau,abun mamaki har yanzun a 2021 akwai masu sauraran jawabin buhari 🤣
hau_train_track_a_01071,"Jarumin fina-finan India, Amitabh Bachchan ya kamu da korona",0,0,1,0,1,0,hau,jarumin finafinan india amitabh bachchan ya kamu da korona
hau_train_track_a_01072,"Misplaced Priorities 😏 Ana nan ana kashe yan uwan ki, masoyan ki a Arewa baki ce komai ba. Kin je kina saka baki a kan harkar da bata shafi yankin ki na Arewa ba. Use this same energy and try to make a change on the problems facing the North.",1,0,0,0,1,0,hau,misplaced priorities 😏 ana nan ana kashe yan uwan ki masoyan ki a arewa baki ce komai ba kin je kina saka baki a kan harkar da bata shafi yankin ki na arewa ba use this same energy and try to make a change on the problems facing the north
hau_train_track_a_01073,Tashin Hankali Yayin da Wasu ’Yan Bindiga Suka Yi Kokarin Farmakar Sanatan Neja a Gidansa,0,0,1,0,0,0,hau,tashin hankali yayin da wasu ’yan bindiga suka yi kokarin farmakar sanatan neja a gidansa
hau_train_track_a_01074,Aikin banza karya kara jawabin har ya gama banje yayiwa wayan da suka rasu ta'aziyaba ko su ba mutane bane ko kuma bai koya a zaman sa a gida ba mutuwace Shima xai yita wlh sai munyi bikin mutuwar ma 😏😏😏😏😏,1,0,0,0,0,0,hau,aikin banza karya kara jawabin har ya gama banje yayiwa wayan da suka rasu taaziyaba ko su ba mutane bane ko kuma bai koya a zaman sa a gida ba mutuwace shima xai yita wlh sai munyi bikin mutuwar ma 😏😏😏😏😏
hau_train_track_a_01075,Matatar Mai ta Dangote zata kashe kasuwar matatun Turai da muke sayen mai,0,0,0,1,0,0,hau,matatar mai ta dangote zata kashe kasuwar matatun turai da muke sayen mai
hau_train_track_a_01076,tayaya ta kwance ko da staye ️️️,0,0,0,0,0,1,hau,tayaya ta kwance ko da staye ️️️
hau_train_track_a_01077,"Bidiyo: An daura auren Suleiman da Ba-Amurkiyya, Jenine, a Kano cikin annashuwa",0,0,0,1,0,0,hau,bidiyo an daura auren suleiman da baamurkiyya jenine a kano cikin annashuwa
hau_train_track_a_01078,Gaskiya el rufai yafi buhari mugunta 😟,1,0,0,0,0,0,hau,gaskiya el rufai yafi buhari mugunta 😟
hau_train_track_a_01079,Yanzu-yanzu : Buhari ya gana da Shettima bayan an kaddamar da shi abokin takarar Tinubu,0,0,0,0,0,0,hau,yanzuyanzu buhari ya gana da shettima bayan an kaddamar da shi abokin takarar tinubu
hau_train_track_a_01080,hhhh kuma wai dolene mazan sai sunayi suna dariya? 😂,0,0,0,0,0,1,hau,hhhh kuma wai dolene mazan sai sunayi suna dariya 😂
hau_train_track_a_01081,allah yajikan so da raham allah yayafe muso amin somma amin,0,0,0,0,1,0,hau,allah yajikan so da raham allah yayafe muso amin somma amin
hau_train_track_a_01082,yanzu wai bacci zakiyi da girman ki,0,0,0,0,0,1,hau,yanzu wai bacci zakiyi da girman ki
hau_train_track_a_01083,Allahu Akbar: Kasar Saudiyya ta shirya gasar kiran sallah da karatun Al’kur’ani,0,0,0,1,0,0,hau,allahu akbar kasar saudiyya ta shirya gasar kiran sallah da karatun al’kur’ani
hau_train_track_a_01084,Audugar ta yi caba-caba da jini.,0,1,0,0,0,0,hau,audugar ta yi cabacaba da jini
hau_train_track_a_01085,Wai nikam mene damuwan kuh da tafiye tafiyen tsohon nan neh kun ishe muh fah😏,1,0,0,0,0,0,hau,wai nikam mene damuwan kuh da tafiye tafiyen tsohon nan neh kun ishe muh fah😏
hau_train_track_a_01086,Garin da ake saya wa birrai gonaki,0,0,0,0,0,1,hau,garin da ake saya wa birrai gonaki
hau_train_track_a_01087,Ran wa aka faranta mu da muke struggling a cikin rana da buda baki da kunu da qosai ae sai dai hamdallah🥺🥺,0,0,0,0,1,0,hau,ran wa aka faranta mu da muke struggling a cikin rana da buda baki da kunu da qosai ae sai dai hamdallah🥺🥺
hau_train_track_a_01088,Yaron yazo yanata kwakular tasano yana tsotsewa,0,1,0,0,0,0,hau,yaron yazo yanata kwakular tasano yana tsotsewa
hau_train_track_a_01089,"Allah ya yi wa tsohon gwamnan Kaduna, Balarabe Musa rasuwa",0,0,0,0,1,0,hau,allah ya yi wa tsohon gwamnan kaduna balarabe musa rasuwa
hau_train_track_a_01090,"Kare ya mutu a gefen hanya,kudaje suna ta bin kanshi",0,1,0,0,0,0,hau,kare ya mutu a gefen hanyakudaje suna ta bin kanshi
hau_train_track_a_01091,Rai banza: Sama da yayan kungiyar matsafa 20 aka halaka a jahar Edo,0,0,0,0,1,0,hau,rai banza sama da yayan kungiyar matsafa 20 aka halaka a jahar edo
hau_train_track_a_01092,Tabargaza: ‘Yan sanda sun rarumi wani likitan bogi bayan ya kashe mutum 2 da sunan tiyata,0,0,0,0,0,1,hau,tabargaza ‘yan sanda sun rarumi wani likitan bogi bayan ya kashe mutum 2 da sunan tiyata
hau_train_track_a_01093,Yadda Mata ke kokarin mu'amalan ta da ni - Dangote,0,0,0,0,0,0,hau,yadda mata ke kokarin muamalan ta da ni dangote
hau_train_track_a_01094,Kuma dukansu sun dade suna neman mulki kafin suka samu ..... Toh ko amerika ma zasu chi uban su ke Nan kaman yanda Nigeria suke chi 😂,0,0,0,0,0,0,hau,kuma dukansu sun dade suna neman mulki kafin suka samu toh ko amerika ma zasu chi uban su ke nan kaman yanda nigeria suke chi 😂
hau_train_track_a_01095,EndSARS: Abdulsalami Abubakar ya bukaci matasa su rungumi zaman lafiya,0,0,0,0,0,0,hau,endsars abdulsalami abubakar ya bukaci matasa su rungumi zaman lafiya
hau_train_track_a_01096,"Na cika alkawarin da na dauka wa nakasassun yan Najeriya, shugaba Buhari",0,0,0,1,0,0,hau,na cika alkawarin da na dauka wa nakasassun yan najeriya shugaba buhari
hau_train_track_a_01097,Yanzu-Yanzu: Allah Ya Yi Wa Sarkin Dutse Muhammadu Sanusi Rasuwa,0,0,0,0,1,0,hau,yanzuyanzu allah ya yi wa sarkin dutse muhammadu sanusi rasuwa
hau_train_track_a_01098,allah dan girmanka allah dan darajiar ka allah ka yayiwa al umar ka wannam masifar aduniya allah,0,0,1,0,0,0,hau,allah dan girmanka allah dan darajiar ka allah ka yayiwa al umar ka wannam masifar aduniya allah
hau_train_track_a_01099,Wani yaro yanacin abinci a duhu yahada matattace kyankyaso yacinye,0,1,0,0,0,0,hau,wani yaro yanacin abinci a duhu yahada matattace kyankyaso yacinye
hau_train_track_a_01100,Can ta yanka musu 😂,1,0,0,0,0,0,hau,can ta yanka musu 😂
hau_train_track_a_01101,Toh fa muna mu kallo 🤪🙄 Allah ya kyauta,0,0,0,0,0,1,hau,toh fa muna mu kallo 🤪🙄 allah ya kyauta
hau_train_track_a_01102,Allah yana ganinsa 😭,0,0,0,0,1,0,hau,allah yana ganinsa 😭
hau_train_track_a_01103,😂😂😂😂🤣🤣haba oga yan daban lafiya,0,0,0,0,0,0,hau,😂😂😂😂🤣🤣haba oga yan daban lafiya
hau_train_track_a_01104,Pls masu taimakawa kuci gaba da taimakawa Allah zai saka muku.... Allah ya kawomuna karshen wannan taaddanci Allah ya sakawa wayannan mutane😭,0,0,1,0,1,0,hau,pls masu taimakawa kuci gaba da taimakawa allah zai saka muku allah ya kawomuna karshen wannan taaddanci allah ya sakawa wayannan mutane😭
hau_train_track_a_01105,"Tunda akasaki bidion da akayiwa yaron nan dan boko haram muka fahinci nageri babu tsaro saboda wallahi da Jami,an wata kasace suka samu wannan yaron bawan da yanzu ankare da matsalar yan iskan Mu kawai allah muke roko yabamu kariya da tsari don kuddi sunrufema kowa ido 😭",0,0,0,0,1,0,hau,tunda akasaki bidion da akayiwa yaron nan dan boko haram muka fahinci nageri babu tsaro saboda wallahi da jamian wata kasace suka samu wannan yaron bawan da yanzu ankare da matsalar yan iskan mu kawai allah muke roko yabamu kariya da tsari don kuddi sunrufema kowa ido 😭
hau_train_track_a_01106,Mutumin da yaci mutuncin addinin ne zai jinjina wa shuwagabannin ta☹️lallai akwae tuka da warwara💯,1,0,0,0,1,0,hau,mutumin da yaci mutuncin addinin ne zai jinjina wa shuwagabannin ta☹️lallai akwae tuka da warwara💯
hau_train_track_a_01107,Wannan labari ne mai ban tsoro gaskiya kuma baimin dadin ji ba🤗,0,0,1,0,0,0,hau,wannan labari ne mai ban tsoro gaskiya kuma baimin dadin ji ba🤗
hau_train_track_a_01108,😂😂 Yasin munpi tsoron talauci akan corona🥴🥴,0,0,1,0,0,0,hau,😂😂 yasin munpi tsoron talauci akan corona🥴🥴
