id,text,anger,fear,joy,sadness,surprise,language,processed_text
eng_train_track_a_01164,"this lake... that my feet are now standing in... is not only the lake that Jesus calmed in mark 4, but it is also the very water that Jesus walked on!",0,0,1,0,1,eng,this lake that my feet are now standing in is not only the lake that jesus calmed in mark 4 but it is also the very water that jesus walked on
eng_train_track_a_01165,"Just got x-rays, and at least my knee does not appear to be broken ( although they are sending the x-rays to a specialist to be sure ).",0,1,1,0,0,eng,just got xrays and at least my knee does not appear to be broken although they are sending the xrays to a specialist to be sure
eng_train_track_a_01166,"My dad was in the car, my mom was signing medical consents, and my sister was holding my hand and telling me to breath to keep me calm.",0,1,0,1,0,eng,my dad was in the car my mom was signing medical consents and my sister was holding my hand and telling me to breath to keep me calm
eng_train_track_a_01167,"Needless to say, the plant died from her residual evil.",1,0,0,0,1,eng,needless to say the plant died from her residual evil
eng_train_track_a_01168,"Everyone was rather distraught, as he was widely liked and respected.",0,1,0,1,0,eng,everyone was rather distraught as he was widely liked and respected
eng_train_track_a_01169,"The room was small but brightly lit and I sat on a two-seater couch facing the counselor across the room, as opposed to lounging on my back while staring at the ceiling with the lights dimmed.So what did I learn?",0,0,0,0,0,eng,the room was small but brightly lit and i sat on a twoseater couch facing the counselor across the room as opposed to lounging on my back while staring at the ceiling with the lights dimmedso what did i learn
eng_train_track_a_01170,"Well, I was being nice and throwing our trash away at Sonic... he started to back up, so I slammed my hands on the front of the car, so he started to pull forward... I laughed, finding it funny, and then I slowly realized that the car was against my shins and my feet were under the bumper of the car.......",0,1,0,0,1,eng,well i was being nice and throwing our trash away at sonic he started to back up so i slammed my hands on the front of the car so he started to pull forward i laughed finding it funny and then i slowly realized that the car was against my shins and my feet were under the bumper of the car
eng_train_track_a_01171,"We pressed play, and some Rap song came on.",0,0,1,0,1,eng,we pressed play and some rap song came on
eng_train_track_a_01172,I smoke weed alone I have a tendency to become hungry.,0,0,1,0,0,eng,i smoke weed alone i have a tendency to become hungry
eng_train_track_a_01173,"""I forget, but I never forgive!",1,0,0,0,0,eng,i forget but i never forgive
eng_train_track_a_01174,We cleaned up another 15-20 litres of wine and finished up by the boys lifting the flagon to my mouth while I sculled the last litre or so.,0,0,1,0,0,eng,we cleaned up another 1520 litres of wine and finished up by the boys lifting the flagon to my mouth while i sculled the last litre or so
eng_train_track_a_01175,I wish there was some way to know which dreams were going to come true.,0,1,0,1,1,eng,i wish there was some way to know which dreams were going to come true
eng_train_track_a_01176,my knees are banged to shit tho.,0,0,0,1,0,eng,my knees are banged to shit tho
eng_train_track_a_01177,"My prep nurse Deborah ( went by Debbie ( Which I thought was great because I really wanted my mom with me, but it wasn't possible with a C-Section ) ) Held my hand and told me to sit very still.",0,1,0,0,0,eng,my prep nurse deborah went by debbie which i thought was great because i really wanted my mom with me but it wasnt possible with a csection held my hand and told me to sit very still
eng_train_track_a_01178,"It was a call from the company whose offer i had accepted, saying that on the medical check up ( i signed the contract before i went on med.check ); my lungs doesn't seem well.",0,1,0,1,0,eng,it was a call from the company whose offer i had accepted saying that on the medical check up i signed the contract before i went on medcheck my lungs doesnt seem well
eng_train_track_a_01179,"hopeful Six months ago, I stood in a strange new place, my strange new home, in front of a fountain with a shiny penny in my hand.",0,0,1,0,0,eng,hopeful six months ago i stood in a strange new place my strange new home in front of a fountain with a shiny penny in my hand
eng_train_track_a_01180,"The priest must have taken pity on me because of the rain, because my hands were otherwise engaged, and apparently because he thought I looked smokin ' hot.",0,0,1,0,0,eng,the priest must have taken pity on me because of the rain because my hands were otherwise engaged and apparently because he thought i looked smokin hot
eng_train_track_a_01181,Sure enough - same car.,0,0,0,0,1,eng,sure enough same car
eng_train_track_a_01182,p / s: iloveyou guys from the bottom until the top of my heart.,0,0,1,0,0,eng,p s iloveyou guys from the bottom until the top of my heart
eng_train_track_a_01183,"Man, I was wrong.",0,0,0,1,1,eng,man i was wrong
eng_train_track_a_01184,"Scariest part is when I couldn't move my body, with my conscious aware of everything and not being able to breathe.",0,1,0,1,1,eng,scariest part is when i couldnt move my body with my conscious aware of everything and not being able to breathe
eng_train_track_a_01185,I cringe because I have a morbid fear of STDs.,0,1,0,0,0,eng,i cringe because i have a morbid fear of stds
eng_train_track_a_01186,"The monster was right in front of me and gripped my arms tightly, giving me no chance to escape.",0,1,0,0,0,eng,the monster was right in front of me and gripped my arms tightly giving me no chance to escape
eng_train_track_a_01187,She sat me in the chair and spent a total of 30 seconds looking in my mouth.,0,0,0,0,0,eng,she sat me in the chair and spent a total of 30 seconds looking in my mouth
eng_train_track_a_01188,"Being insensitive and ignorant like that is completely uncalled for and that just made me sick.Even more, there are a couple people that get under my skin a bit.",1,0,0,1,0,eng,being insensitive and ignorant like that is completely uncalled for and that just made me sickeven more there are a couple people that get under my skin a bit
eng_train_track_a_01189,"He happened to be wearing two leather jackets at the time, so the machete only cut halfway through his arm right below the elbow.",0,1,0,1,1,eng,he happened to be wearing two leather jackets at the time so the machete only cut halfway through his arm right below the elbow
eng_train_track_a_01190,"There isn't a lot left, so I'm going to summarize from this point on.",0,0,1,0,0,eng,there isnt a lot left so im going to summarize from this point on
eng_train_track_a_01191,"We went out for pizza, everything was grand -- great conversation, no awkwardness -- until a friend of hers came up and started chatting, and then congratulated her on her new boyfriend, etc.",0,1,1,1,1,eng,we went out for pizza everything was grand great conversation no awkwardness until a friend of hers came up and started chatting and then congratulated her on her new boyfriend etc
eng_train_track_a_01192,Instead I have to go down there to find them all drinking.,1,0,0,0,0,eng,instead i have to go down there to find them all drinking
eng_train_track_a_01193,"""Well I have loads, you can share mine"".",0,0,1,0,0,eng,well i have loads you can share mine
eng_train_track_a_01194,My foot was tingling for sometime afterwards but the pain was mostly gone and there was no more grinding sensation.,0,1,0,0,0,eng,my foot was tingling for sometime afterwards but the pain was mostly gone and there was no more grinding sensation
eng_train_track_a_01195,"I was eating and drinking well, my legs felt fresh, and other than a twinge in my achilles tendon, I felt on the ball.",0,0,1,0,0,eng,i was eating and drinking well my legs felt fresh and other than a twinge in my achilles tendon i felt on the ball
eng_train_track_a_01196,I pulled a shard of bone out of my mouth.,0,1,0,0,0,eng,i pulled a shard of bone out of my mouth
eng_train_track_a_01197,"By Sharlyn Guthrie From the sea fate called to me, harmless ` round my ankles danced.",0,0,1,0,0,eng,by sharlyn guthrie from the sea fate called to me harmless round my ankles danced
eng_train_track_a_01198,Best/worst physics class of my life.,0,1,1,1,1,eng,bestworst physics class of my life
eng_train_track_a_01199,"He went and cried, literally cried, to the guidance counselor.",0,0,0,1,1,eng,he went and cried literally cried to the guidance counselor
eng_train_track_a_01200,"Bitch daniel splashed fish water @ my face, lmfao.",1,0,0,0,0,eng,bitch daniel splashed fish water my face lmfao
eng_train_track_a_01201,The grip on my wrist tightened and my arm throbbed from the pressure.,1,1,0,0,0,eng,the grip on my wrist tightened and my arm throbbed from the pressure
eng_train_track_a_01202,That is how you single-handedly stop a zombie apocalypse.,0,0,1,0,1,eng,that is how you singlehandedly stop a zombie apocalypse
eng_train_track_a_01203,"When I pulled her back in, her hand went to the perfect spot on my chest.",0,0,1,0,0,eng,when i pulled her back in her hand went to the perfect spot on my chest
eng_train_track_a_01204,"When I poked my head in the box to see how they were doing, the other one just let out a single peep!",0,0,1,0,1,eng,when i poked my head in the box to see how they were doing the other one just let out a single peep
eng_train_track_a_01205,"I could still feel glass showering down and now the cut on my head was bleeding pretty badly, I could taste the blood as it ran down my face and mixed with my sweat and hit my lips.",0,1,0,1,0,eng,i could still feel glass showering down and now the cut on my head was bleeding pretty badly i could taste the blood as it ran down my face and mixed with my sweat and hit my lips
eng_train_track_a_01206,We broke up twice.,1,1,0,1,0,eng,we broke up twice
eng_train_track_a_01207,"The whole class turned to look at me and i felt my cheeks flame up a wonderul crimson colour as I tried to bury my head back into my book, i wanted to look back up take one more glimpse at her but I daren't.",0,1,0,1,0,eng,the whole class turned to look at me and i felt my cheeks flame up a wonderul crimson colour as i tried to bury my head back into my book i wanted to look back up take one more glimpse at her but i darent
eng_train_track_a_01208,I was on a date with this woman.,0,0,1,0,0,eng,i was on a date with this woman
eng_train_track_a_01209,My parents blame me.,1,1,0,1,0,eng,my parents blame me
eng_train_track_a_01210,"The interesting part is, i hear nothing.",0,1,0,0,1,eng,the interesting part is i hear nothing
eng_train_track_a_01211,"I dropped her at her house, assumed she thought it went as badly as I did, and thought nothing more of it.",0,0,0,1,0,eng,i dropped her at her house assumed she thought it went as badly as i did and thought nothing more of it
eng_train_track_a_01212,mmm... my mouth is watering just thinking about it!,0,0,1,0,0,eng,mmm my mouth is watering just thinking about it
eng_train_track_a_01213,"She staggered backwards, hit her head hard enough on the wall to leave a dent, and slumped down.",0,1,0,1,1,eng,she staggered backwards hit her head hard enough on the wall to leave a dent and slumped down
eng_train_track_a_01214,It was a mess.,1,1,0,1,0,eng,it was a mess
eng_train_track_a_01215,"They were filled with garbage, dirty clothes, and empty tampon containers.",1,1,0,1,1,eng,they were filled with garbage dirty clothes and empty tampon containers
eng_train_track_a_01216,"and sometimes an elbow to your side makes you realize that you better get moving too!time waits for no man, tom waites makes my spine tremble, and thyme makes a good spice.",0,1,0,0,0,eng,and sometimes an elbow to your side makes you realize that you better get moving tootime waits for no man tom waites makes my spine tremble and thyme makes a good spice
eng_train_track_a_01217,So I got my hand on the Healthy wear powder foundation in creamy beige for $ 3.45.,0,0,1,0,0,eng,so i got my hand on the healthy wear powder foundation in creamy beige for 345
eng_train_track_a_01218,"There was the tiniest pause in my head for a moment, as I looked round at her.",0,1,0,0,0,eng,there was the tiniest pause in my head for a moment as i looked round at her
eng_train_track_a_01219,for puttin my heart into it n come out cryin n sad.,0,0,0,1,0,eng,for puttin my heart into it n come out cryin n sad
eng_train_track_a_01220,His life was hell.,0,1,0,1,0,eng,his life was hell
eng_train_track_a_01221,The waiter obliged though and did box the salad.,0,0,1,0,0,eng,the waiter obliged though and did box the salad
eng_train_track_a_01222,And soon well need more cabbage and potatoes.,0,0,0,0,0,eng,and soon well need more cabbage and potatoes
eng_train_track_a_01223,"It was probably about 21:00, either way it had already gone very dark (was possibly winter time).",0,1,0,0,0,eng,it was probably about 2100 either way it had already gone very dark was possibly winter time
eng_train_track_a_01224,"While we were swimming, I went out where it was almost to my shoulders.",0,1,1,0,0,eng,while we were swimming i went out where it was almost to my shoulders
eng_train_track_a_01225,I still have a blank stare on my face.,0,0,0,0,0,eng,i still have a blank stare on my face
eng_train_track_a_01226,"At one point, I got pissed at Bryce for holding my hands back while my cell phone rang.",1,0,0,0,0,eng,at one point i got pissed at bryce for holding my hands back while my cell phone rang
eng_train_track_a_01227,That thing was there.,0,1,0,0,1,eng,that thing was there
eng_train_track_a_01228,"There, I was just inches away from him and for some reason, I felt the beating of my heart jump out from within me.",0,1,0,0,1,eng,there i was just inches away from him and for some reason i felt the beating of my heart jump out from within me
eng_train_track_a_01229,it's currently snowing big flakes outside and i'm crossing my fingers and hoping for a snow day.,0,1,1,0,0,eng,its currently snowing big flakes outside and im crossing my fingers and hoping for a snow day
eng_train_track_a_01230,Nothing but the dark.,0,1,0,1,0,eng,nothing but the dark
eng_train_track_a_01231,She never went through general anesthesia again.,0,1,0,1,0,eng,she never went through general anesthesia again
eng_train_track_a_01232,`` So this is what is going through my head today while I try to tackle an immense amount of work.,0,1,0,0,0,eng,so this is what is going through my head today while i try to tackle an immense amount of work
eng_train_track_a_01233,My face was just not meant to smile.,1,0,0,1,0,eng,my face was just not meant to smile
eng_train_track_a_01234,The best I could offer was a small keloid scar on the meaty part of my palm from busting a glass while washing dishes.,0,0,0,0,0,eng,the best i could offer was a small keloid scar on the meaty part of my palm from busting a glass while washing dishes
eng_train_track_a_01235,A penny hit me square in the face.,1,1,0,0,1,eng,a penny hit me square in the face
eng_train_track_a_01236,At this point I am confident that my neck could actually heal completely which is unlike how I felt about it previously.,0,0,1,0,0,eng,at this point i am confident that my neck could actually heal completely which is unlike how i felt about it previously
eng_train_track_a_01237,Got me so far?,0,0,0,0,0,eng,got me so far
eng_train_track_a_01238,Thoight it was weird.,0,1,0,0,1,eng,thoight it was weird
eng_train_track_a_01239,I was just crying so hard that the tears dripped off my chin and into the sink ).,0,1,0,1,0,eng,i was just crying so hard that the tears dripped off my chin and into the sink
eng_train_track_a_01240,Idk what to believe..,0,1,0,1,1,eng,idk what to believe
eng_train_track_a_01241,' So I held it up to my face and waved at it before swallowing it.We got home around 8:30 AM.,0,0,0,0,1,eng,so i held it up to my face and waved at it before swallowing itwe got home around 830 am
eng_train_track_a_01242,"Makeing a sorta clam shell, or like someone praying but sideways., around my clentched fist.",0,1,0,0,0,eng,makeing a sorta clam shell or like someone praying but sideways around my clentched fist
eng_train_track_a_01243,"A voice from below begged, pleaded to be unburied.",0,1,0,1,1,eng,a voice from below begged pleaded to be unburied
eng_train_track_a_01244,I woke up around 10:30 with a million thoughts rolling through my head.,0,1,0,0,0,eng,i woke up around 1030 with a million thoughts rolling through my head
eng_train_track_a_01245,I caught a co-worker stealing my prescription migraine medicine.,1,1,0,0,1,eng,i caught a coworker stealing my prescription migraine medicine
eng_train_track_a_01246,Another seventeen were sent to the hospital.,0,1,0,1,1,eng,another seventeen were sent to the hospital
eng_train_track_a_01247,We've never met.,0,0,0,0,1,eng,weve never met
eng_train_track_a_01248,"Shitty situation, dont protect yourself with guns unless shots have already been fired.",1,1,0,0,0,eng,shitty situation dont protect yourself with guns unless shots have already been fired
eng_train_track_a_01249,I looked down only to see a flashing red light buried in the dirt under my feet.,0,1,0,0,1,eng,i looked down only to see a flashing red light buried in the dirt under my feet
eng_train_track_a_01250,"I'm tired of fighting against you Life, I'm tired of getting up and going into work day after day even when I'm sick to my stomach and my head's throbbing.",1,1,0,1,0,eng,im tired of fighting against you life im tired of getting up and going into work day after day even when im sick to my stomach and my heads throbbing
eng_train_track_a_01251,"Oh, this thread is perfect.",0,0,1,0,0,eng,oh this thread is perfect
eng_train_track_a_01252,Tears streaming down my face I say '' let this end be because of my own making. '',0,1,0,1,0,eng,tears streaming down my face i say let this end be because of my own making
eng_train_track_a_01253,Every september I used to get a wicked case due to fluid in my ears caused by allergies.,0,1,0,1,0,eng,every september i used to get a wicked case due to fluid in my ears caused by allergies
eng_train_track_a_01254,i can see him staring from the corner of my eye i take a small glance and ask myself `` why? '',0,1,0,0,1,eng,i can see him staring from the corner of my eye i take a small glance and ask myself why
eng_train_track_a_01255,""" We don't have anything that they want, so they told me.",0,1,0,1,1,eng,we dont have anything that they want so they told me
eng_train_track_a_01256,She lived in the boonies &amp; one night she was getting ready for bed when she glanced out the window &amp; saw a red flicker.,0,1,0,0,1,eng,she lived in the boonies amp one night she was getting ready for bed when she glanced out the window amp saw a red flicker
eng_train_track_a_01257,"Crazy.Anyway, my feet & knees still hurt this morning.",0,1,0,0,0,eng,crazyanyway my feet knees still hurt this morning
eng_train_track_a_01258,"I then started to cry again, with a doll in my arms.",0,0,0,1,0,eng,i then started to cry again with a doll in my arms
eng_train_track_a_01259,My head smashed into the roof of it hard enough to drive every thought from my head.,1,1,0,0,0,eng,my head smashed into the roof of it hard enough to drive every thought from my head
eng_train_track_a_01260,I was sweating and panicked.,0,1,0,0,0,eng,i was sweating and panicked
eng_train_track_a_01261,Meaningless at the time.,0,0,0,1,0,eng,meaningless at the time
eng_train_track_a_01262,"It was dark but I could see my door was slightly open, and on the other side was from what I could tell a giant eye.",0,1,0,0,1,eng,it was dark but i could see my door was slightly open and on the other side was from what i could tell a giant eye
eng_train_track_a_01263,In college we had a lot of foreign students at school.,0,0,1,0,0,eng,in college we had a lot of foreign students at school
eng_train_track_a_01264,It was really beautiful but being half asleep I didn't want to wake up anymore and so I kept dozing in and out of sleep watching the sunrise for a few moments before closing my eyes again and drifting off to sleep.,0,0,1,0,0,eng,it was really beautiful but being half asleep i didnt want to wake up anymore and so i kept dozing in and out of sleep watching the sunrise for a few moments before closing my eyes again and drifting off to sleep
eng_train_track_a_01265,Now I am resting and I have to do my ear drops again.,0,1,0,0,0,eng,now i am resting and i have to do my ear drops again
eng_train_track_a_01266,I can see it in my head.,0,0,0,0,0,eng,i can see it in my head
eng_train_track_a_01267,"It was a joyously frightening ride and as I went to get off the bike, I burned my leg on the exhaust.",0,1,1,0,0,eng,it was a joyously frightening ride and as i went to get off the bike i burned my leg on the exhaust
eng_train_track_a_01268,"""That's were those people went missing"".",0,1,0,1,1,eng,thats were those people went missing
eng_train_track_a_01269,It was so fucking weird.,0,1,0,0,1,eng,it was so fucking weird
eng_train_track_a_01270,"Jamming the finger in my mouth to suck on, I open my stinging eyes and look over to my nightstand.",0,1,0,1,0,eng,jamming the finger in my mouth to suck on i open my stinging eyes and look over to my nightstand
eng_train_track_a_01271,"), and I've imagined an entire life for him, his family, and his friends.",0,0,1,0,0,eng,and ive imagined an entire life for him his family and his friends
eng_train_track_a_01272,I remember Pirate Percy.,0,0,1,1,0,eng,i remember pirate percy
eng_train_track_a_01273,"I don't mind conditioning, but with my hip?",0,1,0,0,0,eng,i dont mind conditioning but with my hip
eng_train_track_a_01274,I shook my head.,0,0,0,0,0,eng,i shook my head
eng_train_track_a_01275,"He looked over my face, my chest, and slowly down, one hand pulling open the tie on my robe.",0,0,0,0,0,eng,he looked over my face my chest and slowly down one hand pulling open the tie on my robe
eng_train_track_a_01276,"Nothing in his bed, not on his pillow, not on the bed, not on any doorhandles...nothing.",0,1,0,1,1,eng,nothing in his bed not on his pillow not on the bed not on any doorhandlesnothing
eng_train_track_a_01277,"As soon as I came out of the loo to wash my hands, a girl stepped out of the loo next to mine, followed by an horrendous smell.",0,1,0,0,0,eng,as soon as i came out of the loo to wash my hands a girl stepped out of the loo next to mine followed by an horrendous smell
eng_train_track_a_01278,What happened to my heart when it broke into pieces?,0,0,0,1,0,eng,what happened to my heart when it broke into pieces
eng_train_track_a_01279,"I never saw that thing again, because evidently it was ""stolen"".",1,1,0,0,1,eng,i never saw that thing again because evidently it was stolen
eng_train_track_a_01280,"I've spent tons of time in the desert, in the forest, camping, hiking.",0,0,1,0,0,eng,ive spent tons of time in the desert in the forest camping hiking
eng_train_track_a_01281,"So the money is ""taken"" from the employees.",1,0,0,0,0,eng,so the money is taken from the employees
eng_train_track_a_01282,"Not too long after my family left, a guy came in to hook me up to yet another machine briefly to check my breathing which proved to be labored but not dangerously slow ( a nurse came in later a gave me a little toy thing to exercise my lungs which helped a bit ) and another couple guys came in to take an x-ray of my lungs.",0,1,0,0,0,eng,not too long after my family left a guy came in to hook me up to yet another machine briefly to check my breathing which proved to be labored but not dangerously slow a nurse came in later a gave me a little toy thing to exercise my lungs which helped a bit and another couple guys came in to take an xray of my lungs
eng_train_track_a_01283,The pain was incredible.,0,1,0,1,0,eng,the pain was incredible
eng_train_track_a_01284,"The manager was at the till beside the front door, and the rest of us were mopping upstairs, cleaning tables and giving the staff toilet and stock room the once over.",0,0,0,0,0,eng,the manager was at the till beside the front door and the rest of us were mopping upstairs cleaning tables and giving the staff toilet and stock room the once over
eng_train_track_a_01285,I started smoking there.,0,0,0,0,0,eng,i started smoking there
eng_train_track_a_01286,They have nothing to fear.,0,0,1,0,0,eng,they have nothing to fear
eng_train_track_a_01287,"I pushed her away, looked at the other pups, played, and did all the little `` tests '' but, every time someone turned loose of that the little female pup, she simplly walked over, and crawled in my lap, licked my hand.",0,0,1,0,0,eng,i pushed her away looked at the other pups played and did all the little tests but every time someone turned loose of that the little female pup she simplly walked over and crawled in my lap licked my hand
eng_train_track_a_01288,I used to work for a UK energy company and through asking the right people the right questions I learned about the distribution gap.,0,0,1,0,0,eng,i used to work for a uk energy company and through asking the right people the right questions i learned about the distribution gap
eng_train_track_a_01289,"During the long and high vocals at the end, hair stood up on the back of my neck.",0,1,0,0,1,eng,during the long and high vocals at the end hair stood up on the back of my neck
eng_train_track_a_01290,I think my eyes shut immediately after my head hit that pillow.,0,0,1,0,0,eng,i think my eyes shut immediately after my head hit that pillow
eng_train_track_a_01291,My pencil is in my hand.,0,0,0,0,0,eng,my pencil is in my hand
eng_train_track_a_01292,"Then while it was still on my heart, I opened it into a V with my index and middle finger.",0,0,1,0,0,eng,then while it was still on my heart i opened it into a v with my index and middle finger
eng_train_track_a_01293,where my feet couldn't get warm enough while i slept and i had to wear booties while sleeping.,0,1,0,0,0,eng,where my feet couldnt get warm enough while i slept and i had to wear booties while sleeping
eng_train_track_a_01294,It buoyed up my heart.,0,0,1,0,0,eng,it buoyed up my heart
eng_train_track_a_01295,A former boxing coach for the Soviet Union.,0,0,0,0,1,eng,a former boxing coach for the soviet union
eng_train_track_a_01296,My heart sinks.,0,1,0,1,0,eng,my heart sinks
eng_train_track_a_01297,"""Liutenant, we see the black patch.",0,1,0,0,1,eng,liutenant we see the black patch
eng_train_track_a_01298,My hands were full.,0,0,0,0,0,eng,my hands were full
eng_train_track_a_01299,"I stirred the surface of the water with my hand; my face wiped away, only to reform when the mirror settled down again.",0,1,0,0,1,eng,i stirred the surface of the water with my hand my face wiped away only to reform when the mirror settled down again
eng_train_track_a_01300,"I throw my hands up in the air sometimes Sayin ' ay-oh, got ta let go I wan na celebrate and live my life Sayin ' ay-oh, baby let's go 'Cause we gon ' rock this club We gon ' go all night We gon ' light it up Like it's dynamite 'Cause I told you once Now I told you twice We gon ' light it up Like it's dynamite God, I wish I could.",0,0,1,0,0,eng,i throw my hands up in the air sometimes sayin ayoh got ta let go i wan na celebrate and live my life sayin ayoh baby lets go cause we gon rock this club we gon go all night we gon light it up like its dynamite cause i told you once now i told you twice we gon light it up like its dynamite god i wish i could
eng_train_track_a_01301,""" I explain the promotion to them and he is quick to decide he wants three.",0,0,1,0,1,eng,i explain the promotion to them and he is quick to decide he wants three
eng_train_track_a_01302,"I fell to my knees, my body shaking with the sorrow I held in me since I woke up.",0,0,0,1,0,eng,i fell to my knees my body shaking with the sorrow i held in me since i woke up
eng_train_track_a_01303,For many months I learned to shower keeping my elbows close to prevent water from hosing off the ends and totally drenching the place.,0,1,0,0,0,eng,for many months i learned to shower keeping my elbows close to prevent water from hosing off the ends and totally drenching the place
eng_train_track_a_01304,&lt;/crazy-nutter&gt;,0,1,0,0,1,eng,ltcrazynuttergt
eng_train_track_a_01305,Maybe I should try to get my hands on some.,0,0,0,0,0,eng,maybe i should try to get my hands on some
eng_train_track_a_01306,"Warmth, acrossed my cheek from golden rays.",0,0,1,0,0,eng,warmth acrossed my cheek from golden rays
eng_train_track_a_01307,"As I walked in the door she came around the corner, squealing with delight and ran into my arms!",0,0,1,0,1,eng,as i walked in the door she came around the corner squealing with delight and ran into my arms
eng_train_track_a_01308,I go in and sit down at my usual seat.,0,0,0,0,0,eng,i go in and sit down at my usual seat
eng_train_track_a_01309,"`` Well then, by all means, curl my toes. ''",0,0,0,0,0,eng,well then by all means curl my toes
eng_train_track_a_01310,"Ah, to close my eyes and let time fly by, Because there's so much to gain By forgetting these dreams driving me insane.",0,1,0,1,0,eng,ah to close my eyes and let time fly by because theres so much to gain by forgetting these dreams driving me insane
eng_train_track_a_01311,It started out like a small ache but as the day progressed it turned into this sharp jabbing pain in my ear.,0,1,0,0,0,eng,it started out like a small ache but as the day progressed it turned into this sharp jabbing pain in my ear
eng_train_track_a_01312,I most certainly had change.,0,0,0,0,0,eng,i most certainly had change
eng_train_track_a_01313,"I think, just a week or so until I have my Nala kitty back in my arms.",0,0,1,0,0,eng,i think just a week or so until i have my nala kitty back in my arms
eng_train_track_a_01314,Quite the opposite-total sloth/stoner/drunk.,0,0,0,0,1,eng,quite the oppositetotal slothstonerdrunk
eng_train_track_a_01315,We haven't talked about it since.,0,0,0,1,0,eng,we havent talked about it since
eng_train_track_a_01316,"My arms reached forward, and I grabbed on to his leg.",0,0,0,0,0,eng,my arms reached forward and i grabbed on to his leg
eng_train_track_a_01317,"i kind of bawled my eyes out at the end; i warn you, it is highly depressing!",0,0,0,1,0,eng,i kind of bawled my eyes out at the end i warn you it is highly depressing
eng_train_track_a_01318,"Now, we just gotta get it home.",0,0,1,0,0,eng,now we just gotta get it home
eng_train_track_a_01319,=D but i took the ones written on my hands one!,0,0,1,0,0,eng,d but i took the ones written on my hands one
eng_train_track_a_01320,I went walking the other day and froze my lungs out.,0,1,0,0,0,eng,i went walking the other day and froze my lungs out
eng_train_track_a_01321,Thankfully it was witnessed by the counselor in full detail.,0,1,1,0,0,eng,thankfully it was witnessed by the counselor in full detail
eng_train_track_a_01322,"The other was terrible, horrible, no good, very bad.",1,0,0,1,0,eng,the other was terrible horrible no good very bad
eng_train_track_a_01323,"With an infant, stroller and backup, I had my hands full and I needed time to do things.",0,1,0,0,0,eng,with an infant stroller and backup i had my hands full and i needed time to do things
eng_train_track_a_01324,I get close enough to see the empty bottle and it starts moving a little.,0,1,0,0,1,eng,i get close enough to see the empty bottle and it starts moving a little
eng_train_track_a_01325,What was the aftermath?,0,1,0,0,1,eng,what was the aftermath
eng_train_track_a_01326,"At this point I am starting to have an anxiety attack, but I keep listening.",0,1,0,0,0,eng,at this point i am starting to have an anxiety attack but i keep listening
eng_train_track_a_01327,"Today, I ventured to swim class where Reese spent the entire 10 ( to maybe 12 ) minutes we were in the pool softly crying, almost whimpering and licking my shoulder.",0,1,0,1,0,eng,today i ventured to swim class where reese spent the entire 10 to maybe 12 minutes we were in the pool softly crying almost whimpering and licking my shoulder
eng_train_track_a_01328,It used its claws to tear my living room couch to shreds.,1,1,0,1,1,eng,it used its claws to tear my living room couch to shreds
eng_train_track_a_01329,"So I tried to make things as simple as possible, even though it was a pretty fancy wedding (my mom's standards).",0,0,1,0,0,eng,so i tried to make things as simple as possible even though it was a pretty fancy wedding my moms standards
eng_train_track_a_01330,"The Tooth Fairy paid for my teeth in quarters, equivalent to my age in years.",0,0,1,0,0,eng,the tooth fairy paid for my teeth in quarters equivalent to my age in years
eng_train_track_a_01331,i oblige and he says something about how i have fluid in my lungs and i need to cough it all out.,0,1,0,0,0,eng,i oblige and he says something about how i have fluid in my lungs and i need to cough it all out
eng_train_track_a_01332,My nose is so stuffed up right now.,0,1,0,1,0,eng,my nose is so stuffed up right now
eng_train_track_a_01333,Sometimes I have difficulty feeling my feet-I much prefer the clouds.,0,1,0,0,0,eng,sometimes i have difficulty feeling my feeti much prefer the clouds
eng_train_track_a_01334,By that point I felt like someone was stabbing my head with a sharp object.,0,1,0,0,0,eng,by that point i felt like someone was stabbing my head with a sharp object
eng_train_track_a_01335,"I can only knit for so long till my hands start to hurt, and I haven't been in a video gaming mood lately, so I needed something.",0,0,0,0,0,eng,i can only knit for so long till my hands start to hurt and i havent been in a video gaming mood lately so i needed something
eng_train_track_a_01336,I felt like I had been paddling for all I was worth for the last year and could not seem to get my head above water.,0,1,0,1,0,eng,i felt like i had been paddling for all i was worth for the last year and could not seem to get my head above water
eng_train_track_a_01337,My car door was still open so running into the street after it like a moron i tried getting into the car and winded up missing and getting stuck half in the car and half out getting drug across the street and finally ending up in someones yard when the car came to a stop after rolling over my foot with the tire.,1,1,0,1,1,eng,my car door was still open so running into the street after it like a moron i tried getting into the car and winded up missing and getting stuck half in the car and half out getting drug across the street and finally ending up in someones yard when the car came to a stop after rolling over my foot with the tire
eng_train_track_a_01338,"I snapped my phone shut, clenching my fist around it tightly.",1,0,0,0,0,eng,i snapped my phone shut clenching my fist around it tightly
eng_train_track_a_01339,"No noise at all, no lights, it wasn't pitch black either.",0,1,0,0,1,eng,no noise at all no lights it wasnt pitch black either
eng_train_track_a_01340,At least not right away.,0,0,0,0,1,eng,at least not right away
eng_train_track_a_01341,Guys are trying to get in your pants.,1,1,0,0,0,eng,guys are trying to get in your pants
eng_train_track_a_01342,"I stopped laughing, clearing my throat and looking down again.",0,0,0,0,0,eng,i stopped laughing clearing my throat and looking down again
