id,text,anger,disgust,fear,joy,sadness,surprise,language,processed_text
hau_train_track_a_00504,Kwamishinan da ya yi wa Buhari fatan mutuwa ya rasu,0,0,0,0,1,0,hau,kwamishinan da ya yi wa buhari fatan mutuwa ya rasu
hau_train_track_a_00505,Ya Allah 🤲🤲 ka kawo karshen wannan kisa da akeyi a duk wani state Allah ameen,0,0,1,0,1,0,hau,ya allah 🤲🤲 ka kawo karshen wannan kisa da akeyi a duk wani state allah ameen
hau_train_track_a_00506,A fada sunan su da yan uwansu mana in ba tsoro ba. 🙄,1,0,0,0,0,0,hau,a fada sunan su da yan uwansu mana in ba tsoro ba 🙄
hau_train_track_a_00507,Yadda dan sanda ya dinga lalata da ni tun dare har asuba - Matar da ta take doka,0,1,0,0,0,0,hau,yadda dan sanda ya dinga lalata da ni tun dare har asuba matar da ta take doka
hau_train_track_a_00508,allah ya mayar musu da wanda ya fishi alkhairi kuma ya kiyaye nagaba amin summa amin,0,0,0,0,1,0,hau,allah ya mayar musu da wanda ya fishi alkhairi kuma ya kiyaye nagaba amin summa amin
hau_train_track_a_00509,to yau ko kashe mutane da akeyi yayi shuru ballantana wanga abu 😭,0,0,0,0,1,0,hau,to yau ko kashe mutane da akeyi yayi shuru ballantana wanga abu 😭
hau_train_track_a_00510,Toh rahama anchi uwar su messi din 😂😂😂,1,0,0,0,0,0,hau,toh rahama anchi uwar su messi din 😂😂😂
hau_train_track_a_00511,"Talauci Talauchi To shin Ku minene naku kun kwashe kudin talakka kunkai kasashen waje kun danne kuzo kuna maganar talauchi? Ai Ku kun kubuta kubari mu talakkawa Allah shi yimana mafita tunda bamuda amfani a wajan ku sai ranar zabe ta dawo muje muyi muku bauta, wllh Allah Ya'isa😭",1,0,0,0,1,0,hau,talauci talauchi to shin ku minene naku kun kwashe kudin talakka kunkai kasashen waje kun danne kuzo kuna maganar talauchi ai ku kun kubuta kubari mu talakkawa allah shi yimana mafita tunda bamuda amfani a wajan ku sai ranar zabe ta dawo muje muyi muku bauta wllh allah yaisa😭
hau_train_track_a_00512,allah ya kawo mana karshin wannan annoba data anbabi duniya ya allah,0,0,1,0,0,0,hau,allah ya kawo mana karshin wannan annoba data anbabi duniya ya allah
hau_train_track_a_00513,taff toh allah ya kiyaye,0,0,1,0,1,1,hau,taff toh allah ya kiyaye
hau_train_track_a_00514,"Allah s.w yasa kwanciya hutawa, Ina yiwa jama'ar zazzau ta'aziyya😭😭",0,0,0,0,1,0,hau,allah sw yasa kwanciya hutawa ina yiwa jamaar zazzau taaziyya😭😭
hau_train_track_a_00515,Ai kuwa sai a fara da ma aikata masu ɗamara👮; indai da gaske ake.,0,0,0,0,0,0,hau,ai kuwa sai a fara da ma aikata masu ɗamara👮 indai da gaske ake
hau_train_track_a_00516,Yanzun nan: 'Yan bindiga da kayan sojoji sun bude wa matafiya wuta a hanyar Benin-Ore,0,0,1,0,1,0,hau,yanzun nan yan bindiga da kayan sojoji sun bude wa matafiya wuta a hanyar beninore
hau_train_track_a_00517,Dandalin Kannywood: Muhimmiyar wasiyyata ga masu son koyi da ni a duniya - Nafisa Abdullahi,0,0,0,0,0,0,hau,dandalin kannywood muhimmiyar wasiyyata ga masu son koyi da ni a duniya nafisa abdullahi
hau_train_track_a_00518,A ƙarshe: Kotu ta garƙame mutane 6 da aka same su da ɗanyen naman mutum,0,1,0,0,0,0,hau,a ƙarshe kotu ta garƙame mutane 6 da aka same su da ɗanyen naman mutum
hau_train_track_a_00519,📻 BBC Hausa da sauran ma'aikatan Ku maza da Mata wadanda Duke Nigeria Da birtaniya INA taya Ku murnar Cika shekara @<username>,0,0,0,1,0,0,hau,📻 bbc hausa da sauran maaikatan ku maza da mata wadanda duke nigeria da birtaniya ina taya ku murnar cika shekara username
hau_train_track_a_00520,wai product din nan naka kowa siyarmasa kak need,0,0,0,0,0,1,hau,wai product din nan naka kowa siyarmasa kak need
hau_train_track_a_00521,Yar lesbians rahama sadau 🤔,1,1,0,0,0,0,hau,yar lesbians rahama sadau 🤔
hau_train_track_a_00522,Allah ya wadaran naka ya lalace Na wani ya gyaru Amma wanga kan ku bincike shi dun ya fara zarewa kana musulmi Amma baka da tunani ah matsayin ka na malami ko da yake dan PDP ne kuma lashe money 💰,1,0,0,0,0,0,hau,allah ya wadaran naka ya lalace na wani ya gyaru amma wanga kan ku bincike shi dun ya fara zarewa kana musulmi amma baka da tunani ah matsayin ka na malami ko da yake dan pdp ne kuma lashe money 💰
hau_train_track_a_00523,ya salaam ya allah ka kawo karshen wannan annoba,0,0,1,0,0,0,hau,ya salaam ya allah ka kawo karshen wannan annoba
hau_train_track_a_00524,"Tau ganiga wane ya ishi wane tsoron Allah. Natabbata she's doing something wrong that's why she was exposed. Am not happy rather than sad 😔 Allah tsayannan, sauran mata kukama kanku",0,0,0,0,1,0,hau,tau ganiga wane ya ishi wane tsoron allah natabbata shes doing something wrong thats why she was exposed am not happy rather than sad 😔 allah tsayannan sauran mata kukama kanku
hau_train_track_a_00525,Matasa sun ƙona gidan gona saboda kashe mai gadi a Jos,1,0,0,0,1,0,hau,matasa sun ƙona gidan gona saboda kashe mai gadi a jos
hau_train_track_a_00526,Kai dan Allah ji kayan sa Ko Gaye bai iya ba Wlh 😃😀😀,0,1,0,0,0,0,hau,kai dan allah ji kayan sa ko gaye bai iya ba wlh 😃😀😀
hau_train_track_a_00527,allah ya kawo mana qarshen wannan annobar,0,0,1,0,0,0,hau,allah ya kawo mana qarshen wannan annobar
hau_train_track_a_00528,Hukumar jin dadin alhazai ta yi kira ga maniyyata su dakatad da shirye-shiryen Hajjin bana,0,0,0,0,1,0,hau,hukumar jin dadin alhazai ta yi kira ga maniyyata su dakatad da shiryeshiryen hajjin bana
hau_train_track_a_00529,Allah daya gari ban-bam: Rihanna ta maka mahaifinta kotu kan sanya sunansa a kasuwanci,0,0,0,0,0,1,hau,allah daya gari banbam rihanna ta maka mahaifinta kotu kan sanya sunansa a kasuwanci
hau_train_track_a_00530,ai ba abun burgewa bane,1,0,0,0,1,0,hau,ai ba abun burgewa bane
hau_train_track_a_00531,Kullum ba abin daya damu al'umma akeba😏,1,0,0,0,1,0,hau,kullum ba abin daya damu alumma akeba😏
hau_train_track_a_00532,’Yan bindiga sun kashe manoma 2 suna shuka a gonarsu,0,0,0,0,1,0,hau,’yan bindiga sun kashe manoma 2 suna shuka a gonarsu
hau_train_track_a_00533,"Wata Sabuwa: Ta sake kacamewa a APC, Sanata Adamu ya dakatar da dukkanin daraktocin jam'iyya",0,0,0,0,0,1,hau,wata sabuwa ta sake kacamewa a apc sanata adamu ya dakatar da dukkanin daraktocin jamiyya
hau_train_track_a_00534,Taliyar tayi hunhuna yauki takeyi a flask din,0,1,0,0,0,0,hau,taliyar tayi hunhuna yauki takeyi a flask din
hau_train_track_a_00535,"Kamar a jahiliyya: Uba ya kashe 'ya'yansa tagwaye, za a rataye shi har sai ya mutu",0,1,0,0,1,0,hau,kamar a jahiliyya uba ya kashe yayansa tagwaye za a rataye shi har sai ya mutu
hau_train_track_a_00536,Yan Bindiga Sanye Da Kayan Sojoji Sun Kashe Fitaccen Jigon Jam'iyyar PDP a Bayelsa,0,0,1,0,1,0,hau,yan bindiga sanye da kayan sojoji sun kashe fitaccen jigon jamiyyar pdp a bayelsa
hau_train_track_a_00537,"Kai😥 Allah ya sawaqe amma Ana zalunci a kasar nan wlh, saikaga nasama kokarinsa ya cuci na kasa dashi, shi bai taimaka mai ba sannan kuma anbashi yabayar kokari yake ya danne😭, Ohh Allah.🙆",1,0,0,0,1,0,hau,kai😥 allah ya sawaqe amma ana zalunci a kasar nan wlh saikaga nasama kokarinsa ya cuci na kasa dashi shi bai taimaka mai ba sannan kuma anbashi yabayar kokari yake ya danne😭 ohh allah🙆
hau_train_track_a_00538,Karshen duniya: Ma'aikacin gidan 'Zoo' ya yi wa macen goggon biri ciki,0,1,0,0,0,1,hau,karshen duniya maaikacin gidan zoo ya yi wa macen goggon biri ciki
hau_train_track_a_00539,Da alamu Boss Mustapha da Abba Kyari su cigaba da rike mukamansu,0,0,0,0,0,0,hau,da alamu boss mustapha da abba kyari su cigaba da rike mukamansu
hau_train_track_a_00540,Rubabben kwanannen abincin ya cika dakin girkin da wari,0,1,0,0,0,0,hau,rubabben kwanannen abincin ya cika dakin girkin da wari
hau_train_track_a_00541,EU ta gargadi China kan taimaka wa Rasha,0,0,0,0,0,0,hau,eu ta gargadi china kan taimaka wa rasha
hau_train_track_a_00542,too ashe sunada bambanci uhumm,0,0,0,0,0,1,hau,too ashe sunada bambanci uhumm
hau_train_track_a_00543,Jaruma mai kayanmata ta wallafa wasu bidiyo na taya ma'aikatanta 4 murnar aurensu,0,0,0,1,0,0,hau,jaruma mai kayanmata ta wallafa wasu bidiyo na taya maaikatanta 4 murnar aurensu
hau_train_track_a_00544,Dan tana daya daga cikin wanda suka sa albasa yayi tsada?? 😂,0,0,0,0,0,0,hau,dan tana daya daga cikin wanda suka sa albasa yayi tsada 😂
hau_train_track_a_00545,An zo gurin: Zan cire duk wani jami'in kwastan da yake samun kudi fiye da albashin sa - Hameed Ali,1,0,0,0,0,0,hau,an zo gurin zan cire duk wani jamiin kwastan da yake samun kudi fiye da albashin sa hameed ali
hau_train_track_a_00546,talakawa ma sunyi tir da ɓoye abincin su da aka yi,0,1,0,0,1,0,hau,talakawa ma sunyi tir da ɓoye abincin su da aka yi
hau_train_track_a_00547,Yarinyan na cin abinci cikin kwanon da ke wari kuma cike da tsutsa,0,1,0,0,0,0,hau,yarinyan na cin abinci cikin kwanon da ke wari kuma cike da tsutsa
hau_train_track_a_00548,"Hadda Da Karatun Al-Kurani Mai Girma Yana Taimakawa Gyara Kwakwalwa, Gwamna Abdulrazaq",0,0,0,0,0,0,hau,hadda da karatun alkurani mai girma yana taimakawa gyara kwakwalwa gwamna abdulrazaq
hau_train_track_a_00549,Wlhi Kunji kunya... Ashe dama ku yan madrid ne. Bakomae akwai Allah😧,1,1,0,0,1,0,hau,wlhi kunji kunya ashe dama ku yan madrid ne bakomae akwai allah😧
hau_train_track_a_00550,Allah yakawo Mana zaman lafiya a kasarmu Nigeria 👈👈,0,0,1,0,1,0,hau,allah yakawo mana zaman lafiya a kasarmu nigeria 👈👈
hau_train_track_a_00551,Gwamna Nasir El-Rufai yayi alkawarin taimakawa Makauniyar da ta zama Lauya,0,0,0,1,0,0,hau,gwamna nasir elrufai yayi alkawarin taimakawa makauniyar da ta zama lauya
hau_train_track_a_00552,Kaico: Jaririya tamutu bayan shan nonon uwar da maciji ya sara a Indiya,0,0,0,0,1,0,hau,kaico jaririya tamutu bayan shan nonon uwar da maciji ya sara a indiya
hau_train_track_a_00553,A gidan uwar wah zamu taya su murnar😒😏,1,0,0,0,0,0,hau,a gidan uwar wah zamu taya su murnar😒😏
hau_train_track_a_00554,Miyar Kuka tayi Kore kalar zawayin jariri,0,1,0,0,0,0,hau,miyar kuka tayi kore kalar zawayin jariri
hau_train_track_a_00555,Ana Rigima a Jam’iyyar APC Tun da Ministan Buhari Ya Ki Fitowa Ya Goyi Bayan Tinubu,0,0,0,0,0,0,hau,ana rigima a jam’iyyar apc tun da ministan buhari ya ki fitowa ya goyi bayan tinubu
hau_train_track_a_00556,"Ok shi wannan yaron dan ana lallabashi gani yake kamar tsoronsa akeji, Hmm yaro baisan wuta ba sai ya taka America tafishi hauka yaseen🤒",1,0,0,0,0,0,hau,ok shi wannan yaron dan ana lallabashi gani yake kamar tsoronsa akeji hmm yaro baisan wuta ba sai ya taka america tafishi hauka yaseen🤒
hau_train_track_a_00557,Dama nasiru salisu zango KATO NE? Wlh jinake Dan siririne😂,0,0,0,0,0,1,hau,dama nasiru salisu zango kato ne wlh jinake dan siririne😂
hau_train_track_a_00558,Ke ba ko kyau gareki ba sai tsabar iskanci shashasha kawae😠😠😠,1,0,0,0,0,0,hau,ke ba ko kyau gareki ba sai tsabar iskanci shashasha kawae😠😠😠
hau_train_track_a_00559,Buhari ya taya Amurka murnar cika shekara 245 da samun ’yanci,0,0,0,1,0,0,hau,buhari ya taya amurka murnar cika shekara 245 da samun ’yanci
hau_train_track_a_00560,Se yau kika gani kenan😂🤣,0,0,0,0,0,1,hau,se yau kika gani kenan😂🤣
hau_train_track_a_00561,Yanzu meye amfanin wanann labarin 🙄kayan tada zuciya da amai!! Gross 🤢🤮 Toh Allah ya tarwatsa Duk wanda yakeso yayi implementing din wannan bala’in,1,1,0,0,0,0,hau,yanzu meye amfanin wanann labarin 🙄kayan tada zuciya da amai gross 🤢🤮 toh allah ya tarwatsa duk wanda yakeso yayi implementing din wannan bala’in
hau_train_track_a_00562,COVID-19: Boss Mustapha ya sanar da inda aka kwana a yaki da annobar,0,0,0,0,0,0,hau,covid19 boss mustapha ya sanar da inda aka kwana a yaki da annobar
hau_train_track_a_00563,Mutanena yau kuma wannan shafin aka bude saboda kulalata muna yara a Twitter 🤔,0,0,0,0,0,1,hau,mutanena yau kuma wannan shafin aka bude saboda kulalata muna yara a twitter 🤔
hau_train_track_a_00564,"Wan nan batu haka yake, ace kana tsohon soja kuma mai muqamin #_GEN fah amma ace harkar tsaro ta gaza samuwa. Tur da shugaba irin kah wallhi 😭. Allah ka shiryi yan bindiga/garkuwa da mutane/ Boko Haram in suna da rabo, in Kuma basu da rabo Allah kai mana maganin su...😭🙏",1,0,0,0,1,0,hau,wan nan batu haka yake ace kana tsohon soja kuma mai muqamin gen fah amma ace harkar tsaro ta gaza samuwa tur da shugaba irin kah wallhi 😭 allah ka shiryi yan bindigagarkuwa da mutane boko haram in suna da rabo in kuma basu da rabo allah kai mana maganin su😭🙏
hau_train_track_a_00565,jaka wawuya kawai nidai kawai abinda zance miki ki daina ikirarin ke musulmace dan gara kawai ki koma arnancin kawai dan yafi miki kyau allah ya shiryeki in daki shiryu in badaki shiryuba kuma allah ya mana maganinki idiot,1,0,0,0,0,0,hau,jaka wawuya kawai nidai kawai abinda zance miki ki daina ikirarin ke musulmace dan gara kawai ki koma arnancin kawai dan yafi miki kyau allah ya shiryeki in daki shiryu in badaki shiryuba kuma allah ya mana maganinki idiot
hau_train_track_a_00566,"Ga wani ban daki da kashi ya kumbura a cikin tukunyar kashin, ga kuma tsutsar tana taaana tanata yawo a kasa saboda rashin wanki",0,1,0,0,0,0,hau,ga wani ban daki da kashi ya kumbura a cikin tukunyar kashin ga kuma tsutsar tana taaana tanata yawo a kasa saboda rashin wanki
hau_train_track_a_00567,mahaukaci ne ama,0,0,0,0,0,0,hau,mahaukaci ne ama
hau_train_track_a_00568,ga cuta ga macuta gakuma masu cutuwa ya allah,1,0,1,0,0,0,hau,ga cuta ga macuta gakuma masu cutuwa ya allah
hau_train_track_a_00569,inna lillahi wa inna ilaihi rajiun again kuma daiallah kai kasan dalili allah mun tuba allah ka takaita wadan nan masifu da ka jarrabi kasar mu da su,0,0,1,0,1,0,hau,inna lillahi wa inna ilaihi rajiun again kuma daiallah kai kasan dalili allah mun tuba allah ka takaita wadan nan masifu da ka jarrabi kasar mu da su
hau_train_track_a_00570,"Tashin Hankali😲 Wannan KO Anya bazata samu tobon Hankali ba kuwa """"""""""""""""""""""""""""""""Shekaru 27 fa a sume"""""""""""""""""""""""""""""""" 😱",0,0,0,0,0,1,hau,tashin hankali😲 wannan ko anya bazata samu tobon hankali ba kuwa shekaru 27 fa a sume 😱
hau_train_track_a_00571,Allah ka yaye mana wannan annoba Amin 🤲 🤲,0,0,1,0,1,0,hau,allah ka yaye mana wannan annoba amin 🤲 🤲
hau_train_track_a_00572,Kajimin masana ilimin taurari da shisshigi 🤔🤨Aimu masana ilimin yunwa da qishirwa mun tabbatar 29 za'ayi🙄😥,1,0,0,0,0,0,hau,kajimin masana ilimin taurari da shisshigi 🤔🤨aimu masana ilimin yunwa da qishirwa mun tabbatar 29 zaayi🙄😥
hau_train_track_a_00573,Garabasa: Hadiman Marafa a APC sun samu kyautar motoci 41,0,0,0,1,0,0,hau,garabasa hadiman marafa a apc sun samu kyautar motoci 41
hau_train_track_a_00574,allah kakawo mana karshen zubarda jinnin musulmea afadin duniya,0,0,1,0,1,0,hau,allah kakawo mana karshen zubarda jinnin musulmea afadin duniya
hau_train_track_a_00575,Kungiyar Jama'atu Nasril Islam tayi kira da a zauna lafiya kan batun adan kabilanci,0,0,0,0,0,0,hau,kungiyar jamaatu nasril islam tayi kira da a zauna lafiya kan batun adan kabilanci
hau_train_track_a_00576,"Kai Subhanallah 😥 Allah ya tona asirin Wanda yayi mata,Allah ka hanashi nutsuwar zuciya da kwanciyar hankali",1,0,0,0,1,0,hau,kai subhanallah 😥 allah ya tona asirin wanda yayi mataallah ka hanashi nutsuwar zuciya da kwanciyar hankali
hau_train_track_a_00577,"Katsina: Yan bindiga sun sake kai kazamin hari Malumfashi jihar Katsina, sun kashe mutane",0,0,1,0,1,0,hau,katsina yan bindiga sun sake kai kazamin hari malumfashi jihar katsina sun kashe mutane
hau_train_track_a_00578,Amsoshin tambayoyi: Barka da Sallah!,0,0,0,0,0,0,hau,amsoshin tambayoyi barka da sallah
hau_train_track_a_00579,Zamfara 💭💭sabo da sanyi kankara ke fadowa,0,0,0,0,0,1,hau,zamfara 💭💭sabo da sanyi kankara ke fadowa
hau_train_track_a_00580,"Yan bindiga sun yi ma yayan jam’iyyar APC kwantan bauna, sun kashe 5",0,0,0,0,1,0,hau,yan bindiga sun yi ma yayan jam’iyyar apc kwantan bauna sun kashe 5
hau_train_track_a_00581,Karya kayi alade👀,1,0,0,0,0,0,hau,karya kayi alade👀
hau_train_track_a_00582,Hannun kuturun Yana fitar fa ruwan mugunya,0,1,0,0,0,0,hau,hannun kuturun yana fitar fa ruwan mugunya
hau_train_track_a_00583,Hikenan ma haihuwa da hanji! Karshen Riga kafi kenan ko WHO iyakaci🤣🤣😁😁 NAIJA😎,0,0,0,0,0,0,hau,hikenan ma haihuwa da hanji karshen riga kafi kenan ko who iyakaci🤣🤣😁😁 naija😎
hau_train_track_a_00584,😳😳Innalillahi wa inna ilaihirrajiun. Allah yai mana sauki da rangwame Allah ya yafe mana zunubai kurakurai da dukkan gangancin mu 😭😭 amn,0,0,1,0,1,0,hau,😳😳innalillahi wa inna ilaihirrajiun allah yai mana sauki da rangwame allah ya yafe mana zunubai kurakurai da dukkan gangancin mu 😭😭 amn
hau_train_track_a_00585,"Kasar China ta fasa-kwai, ta ce Amurka ke hura wutar rikicin mutanen Falastina-Isra’ila",0,0,0,0,0,0,hau,kasar china ta fasakwai ta ce amurka ke hura wutar rikicin mutanen falastinaisra’ila
hau_train_track_a_00586,Lazy youth su samu wajan Shan iska mana 🤣😂🤣,0,0,0,1,0,0,hau,lazy youth su samu wajan shan iska mana 🤣😂🤣
hau_train_track_a_00587,Wata mata ta tsotse ruwan ciwon mijinta.,0,1,0,0,0,0,hau,wata mata ta tsotse ruwan ciwon mijinta
hau_train_track_a_00588,Allah muntuba allah mundawo xuwa gareka ya allah kamana tsari da wannan abu ya allah ka nisanta mu da ita ameen 🙏🙏😭😭😭,0,0,1,0,1,0,hau,allah muntuba allah mundawo xuwa gareka ya allah kamana tsari da wannan abu ya allah ka nisanta mu da ita ameen 🙏🙏😭😭😭
hau_train_track_a_00589,Tab di jan😯 wato shi yama manta asalinsa kenan?,0,0,0,0,0,1,hau,tab di jan😯 wato shi yama manta asalinsa kenan
hau_train_track_a_00590,"Dan Allah ku daina kawo mana irin wadannan labarun haushin..😢😢, Shi buharin duk kashe- kashe da ake yi a AREWA yataba yin wata maganar, ??",1,0,0,0,0,0,hau,dan allah ku daina kawo mana irin wadannan labarun haushin😢😢 shi buharin duk kashe kashe da ake yi a arewa yataba yin wata maganar
hau_train_track_a_00591,Mutumin da ya bai wa matar da yake so kodarsa ta ki aurensa,0,0,0,0,1,0,hau,mutumin da ya bai wa matar da yake so kodarsa ta ki aurensa
hau_train_track_a_00592,Matashin makiyayi ya kashe yayan sa saboda Saniya,0,1,0,0,1,0,hau,matashin makiyayi ya kashe yayan sa saboda saniya
hau_train_track_a_00593,Kalli Yar 20yrs Kamar me shayarwa😲,0,1,0,0,0,1,hau,kalli yar 20yrs kamar me shayarwa😲
hau_train_track_a_00594,Rikici: APC da Buhari sun nemi a yi watsi da karar da ke neman tsige Buhari a daura Atiku,0,0,0,0,0,1,hau,rikici apc da buhari sun nemi a yi watsi da karar da ke neman tsige buhari a daura atiku
hau_train_track_a_00595,Aa bakuyi bahhh wlhh ko kadan❤️,1,0,0,0,0,0,hau,aa bakuyi bahhh wlhh ko kadan❤️
hau_train_track_a_00596,Kwastoma da abokansa sun kashe Karuwa Musulma don sun ga Al-Qur'ani cikin dakinta,0,0,0,0,1,0,hau,kwastoma da abokansa sun kashe karuwa musulma don sun ga alqurani cikin dakinta
hau_train_track_a_00597,’Yan sanda sun kama wanda ya yi garkuwa da jikansa,0,0,0,0,0,0,hau,’yan sanda sun kama wanda ya yi garkuwa da jikansa
hau_train_track_a_00598,Ba ance ya mutu ba 🙄,0,0,0,0,0,1,hau,ba ance ya mutu ba 🙄
hau_train_track_a_00599,daman wanda ba musulmi ba ze iya auren mace musulma,0,0,0,0,0,1,hau,daman wanda ba musulmi ba ze iya auren mace musulma
hau_train_track_a_00600,Mutane da dama sun hallaka yayin da miyagun yan Bindiga suka farmaki barikin Sojoji a Sokoto,0,0,1,0,1,0,hau,mutane da dama sun hallaka yayin da miyagun yan bindiga suka farmaki barikin sojoji a sokoto
hau_train_track_a_00601,"Wata karuwa tayi ritaya bayan iyar da ayyuka ga mutane 28,000, ta sami kyautuka",0,0,0,0,0,1,hau,wata karuwa tayi ritaya bayan iyar da ayyuka ga mutane 28000 ta sami kyautuka
hau_train_track_a_00602,Buhari ya yi ta’aziyyar mutuwar Uwargidar sarkin Daura da tsohon kwamishinan shari’a na Kano,0,0,0,0,1,0,hau,buhari ya yi ta’aziyyar mutuwar uwargidar sarkin daura da tsohon kwamishinan shari’a na kano
hau_train_track_a_00603,"Ai ba takaitawa ba, anbar kawo hare haren ya kamata yace🙏",0,0,1,0,1,0,hau,ai ba takaitawa ba anbar kawo hare haren ya kamata yace🙏
hau_train_track_a_00604,COVID-19: Gwamnatin Kano ta soke yin dukkan hawan sallah da shagulgula,0,0,1,0,0,0,hau,covid19 gwamnatin kano ta soke yin dukkan hawan sallah da shagulgula
hau_train_track_a_00605,Matar Ahmed Musa ta haifi ɗa namiji,0,0,0,1,0,0,hau,matar ahmed musa ta haifi ɗa namiji
hau_train_track_a_00606,"Toh,🤦 muda bamu yarda d itaba mah",0,0,0,0,0,0,hau,toh🤦 muda bamu yarda d itaba mah
hau_train_track_a_00607,"Ba labari me dadi a Nigeria, yan ta'adda na yaqarmu, shuwagabanni na mana izgili😢",0,0,0,0,1,0,hau,ba labari me dadi a nigeria yan taadda na yaqarmu shuwagabanni na mana izgili😢
hau_train_track_a_00608,Allah ya yi wa Sarkin Kauran Namoda rasuwa,0,0,0,0,1,0,hau,allah ya yi wa sarkin kauran namoda rasuwa
hau_train_track_a_00609,Ya Allah kakawo mana maganin wannan musibar 🙏🙏🙏🙏,0,0,1,0,0,0,hau,ya allah kakawo mana maganin wannan musibar 🙏🙏🙏🙏
hau_train_track_a_00610,"Very unfortunate! Dama ai mafi yawan su, suna amfani da wannan damar ne domin suci zarafin talaka ! Saboda ni shaida ne akan irin wannan mummunar d'abi'ar ta mafi yawan jami'an tsaron kasar nan, samun damar shigar su aikin tsaro tamkar lasisin cin zarafi ne😡",1,0,0,0,0,0,hau,very unfortunate dama ai mafi yawan su suna amfani da wannan damar ne domin suci zarafin talaka saboda ni shaida ne akan irin wannan mummunar dabiar ta mafi yawan jamian tsaron kasar nan samun damar shigar su aikin tsaro tamkar lasisin cin zarafi ne😡
hau_train_track_a_00611,Mai Tabargaza: Jarumar fim da ta sha tabar wiwi da shafin Bible ta ce a shirye take ta yayyaga Al-Qur'ani idan aka bata,0,1,0,0,0,0,hau,mai tabargaza jarumar fim da ta sha tabar wiwi da shafin bible ta ce a shirye take ta yayyaga alqurani idan aka bata
hau_train_track_a_00612,An shiga fargaba a majalisar dokokin Jigawa kan yunkurin tsige kakakin majalisa,0,0,1,0,0,0,hau,an shiga fargaba a majalisar dokokin jigawa kan yunkurin tsige kakakin majalisa
hau_train_track_a_00613,Sabon hari a Jos: 'Yan bindiga sun bude wa mazauna wuta a kauyen Durbi,0,0,1,0,1,0,hau,sabon hari a jos yan bindiga sun bude wa mazauna wuta a kauyen durbi
hau_train_track_a_00614,ku banda ku,0,0,0,0,0,1,hau,ku banda ku
hau_train_track_a_00615,Sir karya takai tun kafin a haife ta nake kallon films dinka 😂 😂 😂,1,0,0,1,0,0,hau,sir karya takai tun kafin a haife ta nake kallon films dinka 😂 😂 😂
hau_train_track_a_00616,"Da duminsa: 'Yan bindiga sun kashe shahararren mafaraucin Adamawa, Mori",0,0,1,0,1,0,hau,da duminsa yan bindiga sun kashe shahararren mafaraucin adamawa mori
hau_train_track_a_00617,"Fasto Ya Yi Ɓatanci Ga Annabi (SAW) Da Al-Kur'ani a Osun Cikin Bidiyo, MURIC Ta Yi Martani",1,0,0,0,0,0,hau,fasto ya yi ɓatanci ga annabi saw da alkurani a osun cikin bidiyo muric ta yi martani
hau_train_track_a_00618,Rikicin Makiyaya: An fallasa asirin Gwamnan Jihar Benuwe,0,0,0,0,0,0,hau,rikicin makiyaya an fallasa asirin gwamnan jihar benuwe
hau_train_track_a_00619,Dan hakin daka raina: Jam’iyyar PRP ta bada mamaki a jahar Bauchi,0,0,0,0,0,1,hau,dan hakin daka raina jam’iyyar prp ta bada mamaki a jahar bauchi
hau_train_track_a_00620,"Cikin fushi, budurwa ta wallafa bidiyon yadda tela ya canza sitayel din da ta zaba",1,0,0,0,0,0,hau,cikin fushi budurwa ta wallafa bidiyon yadda tela ya canza sitayel din da ta zaba
hau_train_track_a_00621,"In kana raye zaka sha kallo😂. Ikon Allah, shi kuma wannan a haka nasa haukan yake!",0,1,0,0,0,1,hau,in kana raye zaka sha kallo😂 ikon allah shi kuma wannan a haka nasa haukan yake
hau_train_track_a_00622,Ya ci rubabben kwai,0,1,0,0,0,0,hau,ya ci rubabben kwai
hau_train_track_a_00623,ina miki fatan alheri ako da Yaushe hakika ni masoyiyarki ce ta Gaskiya ILYSM 💗,0,0,0,1,0,0,hau,ina miki fatan alheri ako da yaushe hakika ni masoyiyarki ce ta gaskiya ilysm 💗
hau_train_track_a_00624,Ya rasu lokacin da yake dinka kayan Sallah,0,0,0,0,1,0,hau,ya rasu lokacin da yake dinka kayan sallah
hau_train_track_a_00625,Tafi tafi mah xa’ace an sace shugaban kasar indae aka cigaba da haka 🤔,1,0,0,0,1,0,hau,tafi tafi mah xa’ace an sace shugaban kasar indae aka cigaba da haka 🤔
hau_train_track_a_00626,Lafiya Jari: Amfani 10 na Dabino ga lafiyar bil Adama,0,0,0,0,0,0,hau,lafiya jari amfani 10 na dabino ga lafiyar bil adama
hau_train_track_a_00627,Taya ya wannan ya zama mafita ga damuwan yan Nigeria 🇳🇬,0,0,0,0,0,0,hau,taya ya wannan ya zama mafita ga damuwan yan nigeria 🇳🇬
hau_train_track_a_00628,"Allah Sarki, har helicopter Gwamnan jihar yake yawo da ita wai don tsaro. Talakawa kuma ko oho 😔",0,0,0,0,1,0,hau,allah sarki har helicopter gwamnan jihar yake yawo da ita wai don tsaro talakawa kuma ko oho 😔
hau_train_track_a_00629,"Bidiyo: Matar aure ta bai wa mai kayan miya kyautar N1m, ta bayyana alherin da yayi mata a baya",0,0,0,1,0,1,hau,bidiyo matar aure ta bai wa mai kayan miya kyautar n1m ta bayyana alherin da yayi mata a baya
